quantity,bin,binBarcode,shelf,level,productName,productType,sku,option1,option2,option3,lotName,expiration,warehouse,minCost,avgCost,maxCost,price,committed,incoming,velocity
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Knee Grip Breeches,Rider > Accessories & Apparel > Breeches,IT08824018,Color: Black,Size: 4,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Knee Grip Breeches,Rider > Accessories & Apparel > Breeches,IT08824015,Color: Black,Size: 10,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08821018,Color: Black,Size: 4,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,0.036062967
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08822018,Color: Navy,Size: 4,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08822013,Color: Navy,Size: 6,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT09157013,Color: Espresso,Size: 6,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08822017,Color: Navy,Size: 2,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08821017,Color: Black,Size: 2,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08821014,Color: Black,Size: 8,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08823018,Color: White,Size: 4,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,0.052901614
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08823015,Color: White,Size: 10,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08822014,Color: Navy,Size: 8,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08821013,Color: Black,Size: 6,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT09157018,Color: Espresso,Size: 4,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT09157015,Color: Espresso,Size: 10,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08821015,Color: Black,Size: 10,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08822015,Color: Navy,Size: 10,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08823013,Color: White,Size: 6,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT09157017,Color: Espresso,Size: 2,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT09157014,Color: Espresso,Size: 8,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08823017,Color: White,Size: 2,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Full Seat Breeches,Rider > Accessories & Apparel > Breeches,IT08823014,Color: White,Size: 8,,,,Corro Trailer 1,75680,75680,75680,149950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08832017,Size: 2,Color: Black,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08833014,Size: 8,Color: Espresso,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08834015,Size: 10,Color: Navy,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08832015,Size: 10,Color: Black,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08832013,Size: 6,Color: Black,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08834018,Size: 4,Color: Navy,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08833015,Size: 10,Color: Espresso,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08833013,Size: 6,Color: Espresso,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,0.046353165
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08833018,Size: 4,Color: Espresso,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08834013,Size: 6,Color: Navy,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,0.01796617
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08833017,Size: 2,Color: Espresso,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08832014,Size: 8,Color: Black,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08834014,Size: 8,Color: Navy,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance Heyden Lightweight Base Layer,Rider > Accessories & Apparel > Shirts,IT08834017,Size: 2,Color: Navy,,,,Corro Trailer 1,52020,52020,52020,99950,0,0,0.051761713
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08891018,Color: Navy,Size: 4,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08891017,Color: Navy,Size: 2,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08890018,Color: Black,Size: 4,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08890017,Color: Black,Size: 2,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08890015,Color: Black,Size: 10,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08890013,Color: Black,Size: 6,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08891013,Color: Navy,Size: 6,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,0.01796617
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08891015,Color: Navy,Size: 10,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08890014,Color: Black,Size: 8,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Brilliance T-Shirt,Rider > Accessories & Apparel > Shirts,IT08891014,Color: Navy,Size: 8,,,,Corro Trailer 1,28350,28350,28350,54950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Crystal Insert Belt,Rider > Accessories & Apparel > Belts,IT05552004,Size: Medium,Color: Brown,,,,Corro Trailer 1,37330,37330,37330,74950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Crystal Insert Belt,Rider > Accessories & Apparel > Belts,IT04760005,Size: Large,Color: Black,,,,Corro Trailer 1,37330,37330,37330,74950,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,LeMieux Crystal Insert Belt,Rider > Accessories & Apparel > Belts,IT05552005,Size: Large,Color: Brown,,,,Corro Trailer 1,37330,37330,37330,74950,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR 1 1/4"" Wide Noseband - Hunter Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-074-F,Color: Brown,Size: Full,,,,Corro Trailer 1,78880,78880,78880,136000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR 1 1/4"" Wide Noseband - Hunter Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-074-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,78880,78880,78880,136000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Crank Noseband - Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-025-F,Color: Brown,Size: Full,,,,Corro Trailer 1,114840,114840,114840,198000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Crank Noseband - Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-025-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,114840,114840,114840,198000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-130,Size: 130 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-125,Size: 125 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-115,Size: 115 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-120,Size: 120 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Jumper Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AJMFL-029-125,Size: 125 cm,,,,,Corro Trailer 1,200750,200750,200750,365000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Jumper Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AJMFL-029-120,Size: 120 cm,,,,,Corro Trailer 1,200750,200750,200750,365000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Jumper Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AJMFL-029-130,Size: 130 cm,,,,,Corro Trailer 1,200750,200750,200750,365000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-125,Size: 125 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-120,Size: 120 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
0,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-115,Size: 115 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-110,Size: 110 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-130,Size: 130 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Stud Belly Guard Girth with TechWool Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBTWL-027-130,Size: 130 cm,,,,,Corro Trailer 1,233750,233750,233750,425000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Hunter Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHTWRL-033-120,Size: 120 cm,,,,,Corro Trailer 1,63250,63250,63250,115000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Hunter Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHTWRL-033-130,Size: 130 cm,,,,,Corro Trailer 1,63250,63250,63250,115000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Hunter Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHTWRL-033-125,Size: 125 cm,,,,,Corro Trailer 1,63250,63250,63250,115000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-145,Size: 145 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-140,Size: 140 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Anatomic Hunter Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AHMFL-028-135,Size: 135 cm,,,,,Corro Trailer 1,159500,159500,159500,290000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Jumper Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-AJMFL-029-135,Size: 135 cm,,,,,Corro Trailer 1,200750,200750,200750,365000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Stud Belly Guard Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBTWRL-035-120,Size: 120 cm,,,,,Corro Trailer 1,74250,74250,74250,135000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Stud Belly Guard Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBTWRL-035-125,Size: 125 cm,,,,,Corro Trailer 1,74250,74250,74250,135000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Techwool Replacement Liner for Anatomic Stud Belly Guard Girth,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBTWRL-035-130,Size: 130 cm,,,,,Corro Trailer 1,74250,74250,74250,135000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-140,Size: 140 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Anatomic Stud Belly Guard Girth with Motion Foam Liner,Tack & Equipment > Girths & Cinches > English Girths > Hunter/Jumper Girths,GRT-ASBMFL-036-135,Size: 135 cm,,,,,Corro Trailer 1,217250,217250,217250,395000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Cheekpieces Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",JAE-ATT-017-F,Size: Full,,,,,Corro Trailer 1,20900,20900,20900,38000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Cheekpieces Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",JAE-ATT-017-C,Size: Cob,,,,,Corro Trailer 1,20900,20900,20900,38000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Draw Rein with Leather and Cord,Tack & Equipment > Training & Lunging > Training Reins,JAE-REIN-014-F,Size: Full,,,,,Corro Trailer 1,88000,88000,88000,160000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Leather Draw Reins,Tack & Equipment > Training & Lunging > Training Reins,JAE-REIN-013-F,Size: Full,,,,,Corro Trailer 1,93780,93780,93780,170500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Hunter Bridle with Laced Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",JAE-BRD-001-C,Size: Cob,,,,,Corro Trailer 1,168850,168850,168850,307000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Hunter Bridle with Laced Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",JAE-BRD-001-F,Size: Full,,,,,Corro Trailer 1,168850,168850,168850,307000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Leather Laced Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",JAE-REIN-006-C,Size: Cob,,,,,Corro Trailer 1,59680,59680,59680,108500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Leather Laced Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",JAE-REIN-006-F,Size: Full,,,,,Corro Trailer 1,59680,59680,59680,108500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Padded Jumper Bridle with Removable Flash & Rubber Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",JAE-BRD-002-C,Size: Cob,,,,,Corro Trailer 1,180400,180400,180400,328000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Padded Jumper Bridle with Removable Flash & Rubber Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",JAE-BRD-002-F,Size: Full,,,,,Corro Trailer 1,180400,180400,180400,328000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Rubber Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",JAE-REIN-007-C,Size: Cob,,,,,Corro Trailer 1,67650,67650,67650,123000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Rubber Reins,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",JAE-REIN-007-F,Size: Full,,,,,Corro Trailer 1,67650,67650,67650,123000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Breastplate with Running Attachment,Tack & Equipment > Martingales & Breastplates,JAE-ATT-011-C,Size: Cob,,,,,Corro Trailer 1,120450,120450,120450,219000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Breastplate with Running Attachment,Tack & Equipment > Martingales & Breastplates,JAE-ATT-011-F,Size: Full,,,,,Corro Trailer 1,120450,120450,120450,219000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Running Martingale,Tack & Equipment > Martingales & Breastplates,JAE-MRTG-010-F,Size: Full,,,,,Corro Trailer 1,70130,70130,70130,127500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Raised Fancy Stitched Running Martingale,Tack & Equipment > Martingales & Breastplates,JAE-MRTG-010-C,Size: Cob,,,,,Corro Trailer 1,70130,70130,70130,127500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrians Raised Fancy Stitched Standing Martingale,Tack & Equipment > Martingales & Breastplates,JAE-MRTG-009-F,Size: Full,,,,,Corro Trailer 1,59680,59680,59680,108500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrians Raised Fancy Stitched Standing Martingale,Tack & Equipment > Martingales & Breastplates,JAE-MRTG-009-C,Size: Cob,,,,,Corro Trailer 1,59680,59680,59680,108500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,"Jake Adams Equestrian 1 1/4"" Raised Fancy Stitched Hunter Noseband","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",JAE-NSBD-003-F,Size: Full,,,,,Corro Trailer 1,53080,53080,53080,96500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"Jake Adams Equestrian 1 1/4"" Raised Fancy Stitched Hunter Noseband","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",JAE-NSBD-003-C,Size: Cob,,,,,Corro Trailer 1,53080,53080,53080,96500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian German Martingale with Reins,Tack & Equipment > Martingales & Breastplates,JAE-MRTG-016-F,Size: Full,,,,,Corro Trailer 1,95700,95700,95700,174000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Blinkers with Velrco,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",JAE-ATT-012-F,Size: Full,,,,,Corro Trailer 1,25850,25850,25850,47000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Flow Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-009S,Size: Short,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
0,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Flow Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-009M,Size: Medium,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-008L,Size: Long,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-008M,Size: Medium,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-008S,Size: Short,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Comfort Coated Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-014L,Size: Long,,,,,Corro Trailer 1,0,0,0,0,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Comfort Coated Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-014M,Size: Medium,,,,,Corro Trailer 1,0,0,0,0,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Comfort Coated Glide Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-014S,Size: Short,,,,,Corro Trailer 1,0,0,0,0,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,Jake Adams Equestrian Horizontal Rowel Spur,Tack & Equipment > Spurs & Straps > English Spurs,JAE-SP-011L,Size: Long,,,,,Corro Trailer 1,32180,32180,32180,58500,0,0,
